Country,EdLevel,YearsCode,YearsCodePro,DevType,OrgSize,Age,ConvertedCompYearly
Other,Bachelors,15,14,Full-stack Developer,99.0,35.0,19236.0
Other,Post-grad,30,14,Front-end Developer,4999.0,35.0,118908.0
Other,No bachelors,22,14,Full-stack Developer,99.0,25.0,46536.0
Other,Bachelors,15,8,Front-end Developer,99.0,35.0,66024.0
Other,No bachelors,11,3,Full-stack Developer,499.0,18.0,13368.0
Other,No bachelors,12,7,Front-end Developer,9999.0,25.0,86478.0
Other,No bachelors,3,0,Front-end Developer,99.0,25.0,29136.0
Other,No bachelors,14,5,Front-end Developer,499.0,25.0,17520.0
Other,No bachelors,11,10,Front-end Developer,99.0,35.0,10644.0
Other,No bachelors,13,5,Front-end Developer,99.0,18.0,85433.0
Other,No bachelors,3,1,Front-end Developer,19.0,25.0,7452.0
Other,Bachelors,3,2,Full-stack Developer,19.0,25.0,7764.0
Other,No bachelors,18,12,Front-end Developer,499.0,35.0,47808.0
Other,No bachelors,6,3,Front-end Developer,499.0,18.0,4560.0
Other,No bachelors,11,8,Front-end Developer,19.0,25.0,50880.0
Other,No bachelors,10,6,Front-end Developer,99.0,25.0,19884.0
Other,No bachelors,18,10,Front-end Developer,99.0,25.0,7464.0
Other,Post-grad,20,10,Front-end Developer,4999.0,35.0,125901.0
Other,No bachelors,15,8,Full-stack Developer,19.0,45.0,7944.0
Other,No bachelors,25,14,Front-end Developer,99.0,35.0,86844.0
Other,No bachelors,21,13,Front-end Developer,499.0,25.0,57120.0
Other,No bachelors,10,5,Full-stack Developer,9999.0,45.0,16860.0
Other,Bachelors,2,5,Front-end Developer,99.0,25.0,31030.0
Other,Bachelors,23,17,Front-end Developer,99.0,35.0,23268.0
Other,Bachelors,8,6,Engineering Manager,99.0,25.0,285000.0
Other,No bachelors,12,5,Full-stack Developer,4999.0,25.0,60535.0
Other,Bachelors,3,2,Front-end Developer,4999.0,25.0,16380.0
Other,No bachelors,30,15,Front-end Developer,99.0,35.0,19236.0
Other,No bachelors,6,6,Front-end Developer,19.0,25.0,400860.0
Other,Bachelors,11,3,Front-end Developer,99.0,25.0,39770.0
Other,Bachelors,14,12,Front-end Developer,99.0,25.0,14400.0
Other,No bachelors,10,2,Front-end Developer,4999.0,25.0,45396.0
Other,No bachelors,4,2,Front-end Developer,19.0,18.0,9876.0
Other,No bachelors,12,7,Other,19.0,25.0,64859.0
Other,No bachelors,25,25,Front-end Developer,99.0,45.0,32424.0
Other,No bachelors,11,7,Academic Researcher,499.0,25.0,5652.0
Other,Bachelors,15,11,Full-stack Developer,99.0,25.0,194580.0
Other,Post-grad,10,3,Data Scientist or ML Engr.,99.0,25.0,89929.0
Other,No bachelors,30,17,Full-stack Developer,99.0,45.0,89446.0
Other,Post-grad,33,21,Front-end Developer,99.0,35.0,75669.0
Other,Bachelors,10,5,Front-end Developer,19.0,25.0,20472.0
Other,Bachelors,2,1,Front-end Developer,19.0,18.0,5940.0
Other,No bachelors,6,4,Front-end Developer,99.0,25.0,53948.0
Other,Bachelors,5,2,Other,4999.0,25.0,31356.0
Other,No bachelors,15,8,Other,99.0,25.0,39900.0
Other,Bachelors,9,5,Front-end Developer,99.0,25.0,45396.0
Other,No bachelors,23,15,Engineering Manager,499.0,35.0,82854.0
Other,No bachelors,6,5,Other,499.0,25.0,39770.0
Other,No bachelors,24,18,Data Scientist or ML Engr.,4999.0,45.0,64859.0
Other,Bachelors,12,9,Front-end Developer,499.0,25.0,18648.0
Other,Bachelors,0,4,Front-end Developer,99.0,25.0,7776.0
Other,Bachelors,21,6,Full-stack Developer,4999.0,25.0,8472.0
Other,Bachelors,10,6,Front-end Developer,99.0,25.0,23724.0
Other,Bachelors,6,4,Other,19.0,25.0,22800.0
Other,No bachelors,11,4,Front-end Developer,19.0,18.0,13260.0
Other,No bachelors,12,4,Other,19.0,25.0,22032.0
Other,Bachelors,12,8,Front-end Developer,499.0,25.0,19452.0
Other,No bachelors,8,2,Front-end Developer,99.0,25.0,5652.0
Other,No bachelors,8,3,Data Scientist or ML Engr.,19.0,25.0,53184.0
Other,Bachelors,10,6,Data Scientist or ML Engr.,499.0,35.0,77832.0
Other,Bachelors,36,30,Front-end Developer,1.0,55.0,39770.0
Other,Post-grad,15,4,Data Scientist or ML Engr.,99.0,25.0,231569.0
Other,No bachelors,15,7,Front-end Developer,99.0,25.0,43519.0
Other,No bachelors,9,3,Full-stack Developer,19.0,18.0,5580.0
Other,Bachelors,15,10,Front-end Developer,99.0,35.0,35858.0
Other,No bachelors,31,18,Full-stack Developer,4999.0,35.0,39552.0
Other,Bachelors,9,6,Front-end Developer,4999.0,25.0,52044.0
Other,Bachelors,7,5,Full-stack Developer,99.0,35.0,57000.0
Other,No bachelors,13,3,Other,99.0,25.0,16860.0
Other,Bachelors,15,14,Engineering Manager,19.0,25.0,42756.0
Other,No bachelors,8,3,Front-end Developer,19.0,35.0,13896.0
Other,No bachelors,6,4,Other,499.0,25.0,53948.0
Other,No bachelors,18,10,Front-end Developer,19.0,25.0,71000.0
Other,Bachelors,7,5,Full-stack Developer,99.0,25.0,16956.0
Other,Bachelors,10,4,Engineering Manager,499.0,25.0,16955.0
Other,Bachelors,12,8,Full-stack Developer,19.0,25.0,18120.0
Other,Bachelors,8,0,Front-end Developer,99.0,18.0,20580.0
Other,Bachelors,2,1,Software QA,4999.0,25.0,25944.0
Other,No bachelors,20,11,Front-end Developer,4999.0,35.0,22068.0
Other,Bachelors,11,5,Front-end Developer,4999.0,25.0,25944.0
Other,No bachelors,13,7,Other,99.0,25.0,36372.0
Other,Bachelors,42,29,Front-end Developer,99.0,45.0,107730.0
Other,No bachelors,10,4,Full-stack Developer,499.0,25.0,35424.0
Other,Bachelors,2,2,Front-end Developer,99.0,25.0,21211.0
Other,Bachelors,20,17,Front-end Developer,99.0,35.0,95520.0
Other,Bachelors,25,20,Front-end Developer,99.0,35.0,36324.0
Other,No bachelors,18,12,Full-stack Developer,99.0,35.0,32101.0
Other,No bachelors,14,6,Front-end Developer,499.0,25.0,76872.0
Other,No bachelors,4,2,Full-stack Developer,99.0,25.0,18480.0
Other,Post-grad,32,10,Front-end Developer,499.0,35.0,77832.0
Other,Bachelors,8,7,Front-end Developer,19.0,25.0,15384.0
Other,Bachelors,28,10,Full-stack Developer,499.0,35.0,21924.0
Other,Bachelors,10,6,Front-end Developer,4999.0,25.0,57000.0
Other,No bachelors,26,22,Other,499.0,55.0,116364.0
Other,Bachelors,40,20,Other,9999.0,55.0,233816.0
Other,No bachelors,5,5,SRE or Devops,19.0,25.0,83057.0
Other,Bachelors,7,3,Front-end Developer,4999.0,25.0,25224.0
Other,Bachelors,6,3,Full-stack Developer,99.0,25.0,26940.0
Other,Bachelors,15,6,Front-end Developer,499.0,25.0,82276.0
Other,No bachelors,15,6,Front-end Developer,99.0,25.0,36000.0
Other,No bachelors,15,8,Software QA,499.0,25.0,56000.0
Other,Bachelors,26,18,Front-end Developer,499.0,35.0,97308.0
Other,No bachelors,10,3,Front-end Developer,19.0,25.0,53316.0
Other,No bachelors,8,7,Other,499.0,25.0,25860.0
Other,Bachelors,20,16,Full-stack Developer,99.0,35.0,96874.0
Other,Bachelors,5,1,Front-end Developer,19.0,25.0,2592.0
Other,Bachelors,11,5,Front-end Developer,99.0,25.0,13176.0
Other,Bachelors,14,10,Front-end Developer,99.0,25.0,12288.0
Other,Bachelors,21,8,Front-end Developer,99.0,25.0,77916.0
Other,Bachelors,6,3,Front-end Developer,499.0,25.0,6216.0
Other,No bachelors,9,2,Other,9999.0,25.0,31485.0
Other,Bachelors,7,4,Front-end Developer,99.0,25.0,7068.0
Other,Bachelors,16,9,Full-stack Developer,4999.0,25.0,48000.0
Other,Bachelors,5,3,Front-end Developer,99.0,25.0,261576.0
Other,No bachelors,17,17,Full-stack Developer,99.0,35.0,51888.0
Other,Bachelors,20,18,Front-end Developer,99.0,25.0,70279.0
Other,Bachelors,41,25,Front-end Developer,1.0,45.0,63890.0
Other,No bachelors,11,5,Front-end Developer,99.0,25.0,23292.0
Other,Bachelors,12,10,Full-stack Developer,99.0,25.0,76668.0
Other,Bachelors,11,2,Front-end Developer,99.0,25.0,32028.0
Other,No bachelors,8,5,Other,19.0,35.0,18564.0
Other,Bachelors,0,0,Other,499.0,18.0,5400.0
Other,No bachelors,10,5,Front-end Developer,19.0,25.0,80200.0
Other,No bachelors,4,2,Full-stack Developer,99.0,35.0,16212.0
Other,No bachelors,11,9,Full-stack Developer,99.0,25.0,64860.0
Other,No bachelors,23,16,Front-end Developer,99.0,35.0,87395.0
Other,No bachelors,16,6,Full-stack Developer,99.0,25.0,20784.0
Other,Bachelors,10,3,Other,499.0,25.0,46111.0
Other,Bachelors,20,13,Front-end Developer,99.0,25.0,80064.0
Other,Bachelors,7,3,Front-end Developer,99.0,25.0,22536.0
Other,No bachelors,10,5,Front-end Developer,99.0,25.0,77685.0
Other,No bachelors,20,5,Front-end Developer,99.0,25.0,51888.0
Other,No bachelors,7,4,Front-end Developer,99.0,18.0,28320.0
Other,Bachelors,7,3,Front-end Developer,499.0,25.0,29186.0
Other,Bachelors,15,13,Front-end Developer,99.0,35.0,63200.0
Other,No bachelors,12,5,Full-stack Developer,99.0,25.0,43596.0
Other,No bachelors,8,4,Front-end Developer,19.0,18.0,18192.0
Other,Bachelors,8,3,Full-stack Developer,19.0,25.0,2724.0
Other,Bachelors,7,5,Full-stack Developer,4999.0,25.0,43104.0
Other,Bachelors,13,10,Front-end Developer,99.0,25.0,107895.0
Other,No bachelors,13,8,Full-stack Developer,99.0,25.0,27204.0
Other,No bachelors,2,2,Full-stack Developer,99.0,25.0,42804.0
Other,Bachelors,9,4,Front-end Developer,499.0,25.0,44172.0
Other,Bachelors,4,4,Front-end Developer,499.0,25.0,24216.0
Other,No bachelors,6,6,Front-end Developer,99.0,25.0,13644.0
Other,Bachelors,17,10,Front-end Developer,99.0,25.0,41431.0
Other,Bachelors,9,3,Front-end Developer,4999.0,18.0,31092.0
Other,No bachelors,17,6,Data Scientist or ML Engr.,99.0,25.0,90312.0
Other,Bachelors,4,2,Other,99.0,18.0,4944.0
Other,No bachelors,2,1,Front-end Developer,19.0,25.0,18192.0
Other,Bachelors,22,11,Front-end Developer,19.0,25.0,147817.0
Other,No bachelors,10,4,Other,99.0,25.0,23511.0
Other,Bachelors,8,4,Front-end Developer,19.0,25.0,9960.0
Other,No bachelors,17,7,Front-end Developer,99.0,25.0,19848.0
Other,No bachelors,15,11,Other,499.0,25.0,42804.0
Other,Bachelors,7,5,Full-stack Developer,499.0,25.0,11676.0
Other,Bachelors,7,3,Front-end Developer,499.0,25.0,12300.0
Other,No bachelors,31,27,Front-end Developer,99.0,45.0,86844.0
Other,Bachelors,18,6,Front-end Developer,19.0,25.0,41796.0
Other,No bachelors,7,3,Front-end Developer,99.0,18.0,16812.0
Other,No bachelors,7,3,Academic Researcher,99.0,25.0,86844.0
Other,Bachelors,6,2,Full-stack Developer,4999.0,25.0,34380.0
Other,Bachelors,6,2,Full-stack Developer,499.0,25.0,5448.0
Other,Bachelors,9,6,Front-end Developer,499.0,25.0,323450.0
Other,Bachelors,23,20,Other,4999.0,35.0,84312.0
Other,Bachelors,2,1,Data Scientist or ML Engr.,499.0,18.0,3672.0
Other,No bachelors,11,6,Front-end Developer,99.0,25.0,53796.0
Other,No bachelors,21,5,Software QA,99.0,25.0,78224.0
Other,Bachelors,13,10,Other,499.0,25.0,65364.0
Other,No bachelors,18,12,Front-end Developer,19.0,35.0,33221.0
Other,No bachelors,20,15,Front-end Developer,499.0,35.0,38484.0
Other,No bachelors,17,10,Full-stack Developer,499.0,25.0,45396.0
Other,Post-grad,25,21,Front-end Developer,4999.0,45.0,97260.0
Other,No bachelors,7,1,Front-end Developer,4999.0,18.0,337260.0
Other,Bachelors,8,3,Front-end Developer,19.0,35.0,71340.0
Other,Bachelors,16,5,Other,4999.0,25.0,48644.0
Other,No bachelors,3,1,Data Scientist or ML Engr.,99.0,25.0,21204.0
Other,Bachelors,25,13,Front-end Developer,99.0,35.0,45396.0
Other,Bachelors,8,2,Front-end Developer,499.0,18.0,27788.0
Other,No bachelors,11,4,Front-end Developer,99.0,25.0,90312.0
Other,Bachelors,7,5,Front-end Developer,19.0,25.0,4944.0
Other,Bachelors,15,5,Front-end Developer,4999.0,25.0,25200.0
Other,Bachelors,5,2,Front-end Developer,499.0,25.0,66679.0
Other,No bachelors,8,3,Data Scientist or ML Engr.,99.0,18.0,9336.0
Other,No bachelors,13,5,Front-end Developer,99.0,25.0,39192.0
Other,Bachelors,8,6,Front-end Developer,99.0,25.0,14700.0
Other,Bachelors,37,26,Full-stack Developer,4999.0,45.0,95835.0
Other,Bachelors,11,4,Other,499.0,25.0,51887.0
Other,Bachelors,7,3,Front-end Developer,499.0,25.0,11774.0
Other,Bachelors,9,4,Front-end Developer,19.0,25.0,19836.0
Other,Bachelors,10,0,Front-end Developer,99.0,25.0,17808.0
Other,No bachelors,12,11,Front-end Developer,499.0,45.0,622644.0
Other,No bachelors,12,8,Other,499.0,25.0,64860.0
Other,Bachelors,3,1,Front-end Developer,99.0,18.0,11293.0
Other,No bachelors,0,0,Front-end Developer,99.0,25.0,12972.0
Other,Bachelors,10,7,Full-stack Developer,99.0,25.0,18768.0
Other,No bachelors,14,7,Data Scientist or ML Engr.,99.0,45.0,58368.0
Other,Bachelors,20,15,Other,19.0,35.0,19224.0
Other,No bachelors,10,6,Full-stack Developer,4999.0,25.0,9876.0
Other,No bachelors,23,15,Front-end Developer,9999.0,35.0,59454.0
Other,No bachelors,4,0,Front-end Developer,19.0,25.0,12324.0
Other,No bachelors,10,3,Front-end Developer,99.0,25.0,51204.0
Other,Bachelors,30,2,Full-stack Developer,4999.0,45.0,75288.0
Other,Bachelors,15,10,Full-stack Developer,4999.0,25.0,58368.0
Other,No bachelors,9,2,Front-end Developer,499.0,18.0,4476.0
Other,No bachelors,19,13,Front-end Developer,499.0,35.0,48644.0
Other,No bachelors,13,6,Full-stack Developer,4999.0,25.0,46764.0
Other,Bachelors,25,20,Front-end Developer,99.0,35.0,70132.0
Other,No bachelors,5,4,Full-stack Developer,19.0,25.0,51888.0
Other,No bachelors,7,4,Front-end Developer,99.0,25.0,72398.0
Other,No bachelors,10,10,Full-stack Developer,499.0,35.0,13464.0
Other,Bachelors,10,6,Front-end Developer,99.0,25.0,102824.0
Other,Bachelors,22,21,Front-end Developer,499.0,35.0,72636.0
Other,No bachelors,3,2,Academic Researcher,499.0,25.0,31656.0
Other,No bachelors,15,9,Front-end Developer,4999.0,25.0,59916.0
Other,No bachelors,8,4,Data Scientist or ML Engr.,99.0,25.0,71943.0
Other,Bachelors,8,4,Front-end Developer,99.0,25.0,43239.0
Other,Bachelors,8,1,Full-stack Developer,499.0,18.0,8832.0
Other,No bachelors,3,2,Front-end Developer,99.0,25.0,13380.0
Other,Bachelors,18,14,Other,19.0,35.0,14004.0
Other,Bachelors,20,15,Front-end Developer,19.0,45.0,50806.0
Other,No bachelors,2,1,Front-end Developer,99.0,25.0,18559.0
Other,No bachelors,6,6,Front-end Developer,499.0,25.0,39912.0
Other,No bachelors,7,5,Front-end Developer,19.0,18.0,142500.0
Other,Bachelors,4,3,Front-end Developer,4999.0,25.0,59655.0
Other,Bachelors,4,3,Software QA,499.0,35.0,51888.0
Other,No bachelors,10,5,Front-end Developer,19.0,25.0,51300.0
Other,No bachelors,10,7,Front-end Developer,4999.0,25.0,57156.0
Other,No bachelors,10,7,Other,99.0,25.0,13200.0
Other,No bachelors,6,6,Data Scientist or ML Engr.,99.0,25.0,23352.0
Other,No bachelors,12,10,Front-end Developer,499.0,35.0,40056.0
Other,No bachelors,19,19,Full-stack Developer,99.0,25.0,67381.0
Other,No bachelors,4,1,Other,99.0,25.0,36324.0
Other,No bachelors,7,0,Full-stack Developer,4999.0,18.0,44320.0
Other,No bachelors,5,3,Front-end Developer,499.0,25.0,40404.0
Other,Bachelors,5,4,Front-end Developer,99.0,18.0,70000.0
Other,Bachelors,4,0,Front-end Developer,19.0,25.0,28536.0
Other,No bachelors,1,1,Other,4999.0,18.0,11028.0
Other,Bachelors,10,1,Front-end Developer,499.0,25.0,50806.0
Other,Bachelors,38,23,Front-end Developer,19.0,45.0,18084.0
Other,No bachelors,6,5,Full-stack Developer,499.0,25.0,13752.0
Other,No bachelors,15,12,Full-stack Developer,499.0,25.0,49296.0
Other,Bachelors,14,17,Front-end Developer,499.0,25.0,33552.0
Other,No bachelors,13,8,Front-end Developer,19.0,25.0,33924.0
Other,Bachelors,7,3,Front-end Developer,99.0,18.0,12360.0
Other,No bachelors,5,2,Full-stack Developer,9999.0,18.0,22956.0
Other,Bachelors,8,4,Data Scientist or ML Engr.,99.0,25.0,36000.0
Other,Bachelors,11,7,Front-end Developer,99.0,25.0,41520.0
Other,Bachelors,1,0,Other,4999.0,18.0,6144.0
Other,No bachelors,15,7,Front-end Developer,19.0,25.0,61616.0
Other,Bachelors,7,3,Front-end Developer,19.0,25.0,23064.0
Other,No bachelors,35,30,Other,499.0,55.0,75669.0
Other,No bachelors,4,2,Full-stack Developer,19.0,25.0,13824.0
Other,Bachelors,19,13,Other,499.0,25.0,58368.0
Other,Bachelors,5,2,Full-stack Developer,19.0,18.0,9600.0
Other,No bachelors,28,19,Full-stack Developer,499.0,35.0,114369.0
Other,No bachelors,14,4,Front-end Developer,499.0,25.0,38268.0
Other,No bachelors,2,1,Front-end Developer,19.0,25.0,7068.0
Other,Bachelors,8,3,Front-end Developer,499.0,25.0,51888.0
Other,No bachelors,11,6,Front-end Developer,4999.0,25.0,43239.0
Other,Bachelors,6,2,Front-end Developer,19.0,18.0,7020.0
Other,No bachelors,9,4,Full-stack Developer,99.0,25.0,24720.0
Other,No bachelors,21,15,Front-end Developer,4999.0,35.0,134894.0
Other,No bachelors,25,16,Front-end Developer,99.0,35.0,28000.0
Other,No bachelors,26,26,Full-stack Developer,4999.0,35.0,51888.0
Other,Bachelors,20,6,Front-end Developer,19.0,35.0,19896.0
Other,Bachelors,13,11,Front-end Developer,499.0,35.0,15888.0
Other,Bachelors,5,5,Front-end Developer,4999.0,25.0,24420.0
Other,No bachelors,25,17,Front-end Developer,19.0,35.0,134894.0
Other,No bachelors,10,3,Full-stack Developer,99.0,25.0,48644.0
Other,Bachelors,35,30,Front-end Developer,99.0,55.0,29196.0
Other,No bachelors,10,7,Other,99.0,25.0,57746.0
Other,No bachelors,13,4,Front-end Developer,99.0,25.0,35262.0
Other,Bachelors,8,5,Full-stack Developer,499.0,25.0,23088.0
Other,Bachelors,9,5,Front-end Developer,499.0,25.0,60048.0
Other,Post-grad,15,9,Full-stack Developer,499.0,25.0,24000.0
Other,Bachelors,3,2,Data Scientist or ML Engr.,99.0,25.0,14124.0
Other,No bachelors,3,1,Full-stack Developer,4999.0,18.0,27702.0
Other,No bachelors,20,16,Front-end Developer,99.0,25.0,32424.0
Other,Bachelors,20,14,Other,499.0,35.0,42372.0
Other,Bachelors,6,2,Other,99.0,18.0,13260.0
Other,No bachelors,10,10,Front-end Developer,99.0,35.0,52680.0
Other,No bachelors,20,6,Front-end Developer,499.0,35.0,61200.0
Other,No bachelors,5,3,Data Scientist or ML Engr.,9999.0,25.0,62848.0
Other,Bachelors,7,3,Full-stack Developer,499.0,35.0,31128.0
Other,Bachelors,25,18,Front-end Developer,99.0,35.0,38375.0
Other,Bachelors,5,3,Front-end Developer,19.0,18.0,10080.0
Other,No bachelors,7,7,Full-stack Developer,19.0,18.0,34200.0
Other,No bachelors,4,2,Academic Researcher,4999.0,25.0,32424.0
Other,Bachelors,14,7,Front-end Developer,19.0,25.0,77145.0
Other,Bachelors,16,11,Other,99.0,25.0,47604.0
Other,No bachelors,14,10,Front-end Developer,4999.0,35.0,4392.0
Other,No bachelors,14,9,Front-end Developer,499.0,25.0,45396.0
Other,No bachelors,2,2,Front-end Developer,19.0,35.0,18720.0
Other,Bachelors,15,14,Front-end Developer,499.0,25.0,42000.0
Other,Bachelors,14,10,Full-stack Developer,19.0,25.0,74160.0
Other,No bachelors,20,15,Front-end Developer,19.0,35.0,33900.0
Other,No bachelors,15,8,Front-end Developer,99.0,25.0,36324.0
Other,No bachelors,10,7,Front-end Developer,99.0,25.0,2153.0
Other,Post-grad,15,10,Academic Researcher,4999.0,25.0,90632.0
Other,Bachelors,4,0,Other,99.0,25.0,3888.0
Other,No bachelors,8,6,Front-end Developer,499.0,18.0,67092.0
Other,No bachelors,17,14,Front-end Developer,19.0,35.0,78156.0
Other,Bachelors,11,5,Other,499.0,25.0,34056.0
Other,Bachelors,10,3,Other,499.0,25.0,25068.0
Other,No bachelors,13,8,Other,99.0,25.0,104659.0
Other,No bachelors,9,1,Front-end Developer,499.0,18.0,20400.0
Other,No bachelors,30,20,Front-end Developer,99.0,45.0,9732.0
Other,No bachelors,13,7,Front-end Developer,19.0,25.0,62400.0
Other,Bachelors,7,4,Other,499.0,25.0,12144.0
Other,No bachelors,6,2,Front-end Developer,19.0,18.0,17520.0
Other,Bachelors,5,4,Front-end Developer,99.0,18.0,1644.0
Other,Bachelors,11,7,Front-end Developer,99.0,25.0,18444.0
Other,Bachelors,3,1,Other,4999.0,25.0,16248.0
Other,Bachelors,15,11,Front-end Developer,499.0,25.0,49725.0
Other,No bachelors,5,3,Data Scientist or ML Engr.,499.0,25.0,100728.0
Other,Bachelors,15,10,Other,9999.0,25.0,32316.0
Other,Bachelors,15,10,Front-end Developer,499.0,25.0,43656.0
Other,No bachelors,17,7,Engineering Manager,499.0,25.0,56496.0
Other,No bachelors,7,3,Front-end Developer,99.0,25.0,42012.0
Other,Bachelors,30,19,Front-end Developer,4999.0,35.0,41568.0
Other,No bachelors,10,4,Full-stack Developer,99.0,25.0,15036.0
Other,No bachelors,9,4,Front-end Developer,499.0,18.0,8952.0
Other,No bachelors,21,18,Other,4999.0,35.0,66156.0
Other,No bachelors,3,3,Full-stack Developer,9999.0,25.0,3507.0
Other,Bachelors,9,4,Front-end Developer,99.0,25.0,12000.0
Other,No bachelors,9,3,Full-stack Developer,19.0,25.0,22620.0
Other,No bachelors,10,8,Full-stack Developer,99.0,25.0,57072.0
Other,Bachelors,16,11,Front-end Developer,99.0,35.0,60000.0
Other,No bachelors,34,29,Other,4999.0,45.0,130260.0
Other,Bachelors,8,3,Other,4999.0,18.0,60695.0
Other,No bachelors,12,11,Front-end Developer,499.0,25.0,53328.0
Other,Bachelors,30,24,Engineering Manager,499.0,45.0,73693.0
Other,Bachelors,15,9,Front-end Developer,499.0,25.0,26928.0
Other,No bachelors,30,20,Front-end Developer,499.0,35.0,37620.0
Other,Bachelors,20,16,Front-end Developer,499.0,35.0,58368.0
Other,Bachelors,8,2,Front-end Developer,499.0,18.0,8400.0
Other,Bachelors,7,3,Data Scientist or ML Engr.,99.0,18.0,44148.0
Other,No bachelors,12,2,Full-stack Developer,19.0,25.0,20316.0
Other,No bachelors,10,4,Software QA,499.0,25.0,30000.0
Other,Bachelors,4,3,Full-stack Developer,499.0,25.0,43524.0
Other,No bachelors,40,27,Front-end Developer,499.0,45.0,59737.0
Other,Bachelors,8,4,Full-stack Developer,99.0,25.0,8400.0
Other,No bachelors,13,10,Full-stack Developer,4999.0,25.0,54945.0
Other,No bachelors,20,15,Front-end Developer,99.0,35.0,77946.0
Other,Bachelors,20,14,Front-end Developer,4999.0,45.0,76668.0
Other,Bachelors,25,17,Front-end Developer,499.0,35.0,26076.0
Other,Bachelors,7,2,Full-stack Developer,99.0,25.0,10344.0
Other,Bachelors,12,8,Front-end Developer,499.0,25.0,38844.0
Other,No bachelors,5,3,Full-stack Developer,4999.0,35.0,54306.0
Other,No bachelors,35,25,Other,99.0,35.0,137304.0
Other,Bachelors,11,5,Front-end Developer,499.0,25.0,60000.0
Other,No bachelors,15,5,Front-end Developer,499.0,25.0,76416.0
Other,Bachelors,30,23,Full-stack Developer,499.0,55.0,22380.0
Other,Bachelors,11,8,Full-stack Developer,499.0,25.0,32376.0
Other,No bachelors,17,7,Front-end Developer,19.0,25.0,36324.0
Other,No bachelors,0,0,Front-end Developer,499.0,25.0,21132.0
Other,Bachelors,7,2,Front-end Developer,99.0,18.0,11304.0
Other,Bachelors,9,6,Full-stack Developer,99.0,18.0,38844.0
Other,No bachelors,25,6,Front-end Developer,19.0,35.0,28308.0
Other,No bachelors,11,8,Front-end Developer,19.0,25.0,24000.0
Other,No bachelors,14,7,Full-stack Developer,499.0,25.0,91363.0
Other,No bachelors,5,2,Other,499.0,18.0,8832.0
Other,No bachelors,6,2,Front-end Developer,499.0,25.0,96816.0
Other,No bachelors,2,1,Other,99.0,25.0,9228.0
Other,Bachelors,8,4,Other,499.0,25.0,22488.0
Other,Bachelors,21,22,Front-end Developer,499.0,45.0,66232.0
Other,Bachelors,8,5,Front-end Developer,19.0,25.0,34596.0
Other,Bachelors,10,6,Front-end Developer,4999.0,25.0,45252.0
Other,Bachelors,2,2,Front-end Developer,99.0,25.0,10089.0
Other,Bachelors,12,8,Other,99.0,25.0,23232.0
Other,No bachelors,4,1,Full-stack Developer,19.0,18.0,6144.0
Other,No bachelors,6,4,Front-end Developer,9999.0,25.0,17388.0
Other,No bachelors,6,1,Front-end Developer,19.0,18.0,7248.0
Other,Bachelors,5,3,Front-end Developer,99.0,25.0,26688.0
Other,No bachelors,20,20,Front-end Developer,99.0,45.0,14544.0
Other,Bachelors,0,0,Software QA,99.0,25.0,2820.0
Other,Bachelors,7,3,Front-end Developer,19.0,25.0,2820.0
Other,Post-grad,24,20,Front-end Developer,499.0,45.0,71211.0
Other,Bachelors,12,6,Front-end Developer,19.0,25.0,35028.0
Other,Bachelors,3,0,Front-end Developer,99.0,18.0,372.0
Other,Bachelors,7,3,Front-end Developer,4999.0,25.0,9888.0
Other,No bachelors,12,6,Front-end Developer,99.0,25.0,49008.0
Other,Post-grad,6,4,Data Scientist or ML Engr.,4999.0,25.0,70476.0
Other,No bachelors,14,10,Front-end Developer,19.0,35.0,19068.0
Other,Post-grad,37,31,Front-end Developer,19.0,55.0,108060.0
Other,No bachelors,2,0,Front-end Developer,99.0,18.0,624.0
Other,Bachelors,7,1,Full-stack Developer,99.0,25.0,4236.0
Other,Post-grad,28,17,Academic Researcher,9999.0,45.0,81224.0
Other,Post-grad,12,12,Data Scientist or ML Engr.,4999.0,45.0,33780.0
Other,No bachelors,4,2,Front-end Developer,99.0,25.0,17100.0
Other,No bachelors,6,3,Front-end Developer,99.0,18.0,29343.0
Other,Bachelors,16,7,Front-end Developer,4999.0,25.0,66356.0
Other,Post-grad,15,6,Engineering Manager,99.0,35.0,95522.0
Other,No bachelors,6,4,Data Scientist or ML Engr.,499.0,25.0,39000.0
Other,Bachelors,10,7,Front-end Developer,4999.0,25.0,15408.0
Other,No bachelors,13,8,Front-end Developer,99.0,25.0,46503.0
Other,Post-grad,25,12,Academic Researcher,4999.0,35.0,72365.0
Other,Bachelors,4,0,Full-stack Developer,4999.0,18.0,5400.0
Other,Bachelors,28,24,Front-end Developer,9999.0,45.0,86251.0
Other,Bachelors,5,3,Front-end Developer,19.0,25.0,15384.0
Other,Bachelors,5,2,Front-end Developer,99.0,18.0,7116.0
Other,No bachelors,23,23,Full-stack Developer,99.0,35.0,44028.0
Other,Bachelors,6,2,Other,99.0,18.0,7620.0
Other,No bachelors,17,7,Front-end Developer,19.0,35.0,43236.0
Other,No bachelors,10,4,Data Scientist or ML Engr.,9999.0,25.0,51682.0
Other,No bachelors,24,19,Other,19.0,35.0,64860.0
Other,Bachelors,10,4,Front-end Developer,99.0,25.0,32376.0
Other,No bachelors,20,15,Full-stack Developer,4999.0,35.0,107895.0
Other,Post-grad,13,12,Academic Researcher,4999.0,35.0,92790.0
